id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,trip_distance_km,speed_kmph,pickup_hour,pickup_dayofweek
id3441554,2,2016-01-06 23:06:49,2016-01-06 23:25:30,5,-73.99514007568358,40.75503158569336,-73.99514007568358,40.75503158569336,N,1121,0.0,0.0,23,Wednesday
id1123327,1,2016-04-20 11:32:40,2016-04-20 11:33:04,1,-73.9471206665039,40.74498748779297,-73.9471206665039,40.74498748779297,N,24,0.0,0.0,11,Wednesday
id1950746,1,2016-04-09 15:02:32,2016-04-09 15:02:37,1,-73.98755645751953,40.73291778564453,-73.98755645751953,40.73291778564453,N,5,0.0,0.0,15,Saturday
id3736763,2,2016-02-23 12:05:31,2016-02-23 12:13:41,1,-73.97682189941406,40.75387954711913,-73.97682189941406,40.75387954711913,N,490,0.0,0.0,12,Tuesday
id0198069,2,2016-06-08 23:59:00,2016-06-09 00:04:55,3,-73.79469299316406,40.656192779541016,-73.79469299316406,40.656192779541016,N,355,0.0,0.0,23,Wednesday
id1667626,2,2016-03-09 19:36:06,2016-03-09 19:54:09,3,-73.98379516601561,40.74253845214844,-73.98379516601561,40.74253845214844,N,1083,0.0,0.0,19,Wednesday
id3262751,2,2016-03-04 23:46:13,2016-03-04 23:54:40,1,-74.0447006225586,40.72453689575195,-74.0447006225586,40.72453689575195,N,507,0.0,0.0,23,Friday
id2714516,2,2016-03-14 09:23:31,2016-03-14 09:34:10,1,-73.99427795410156,40.76338958740234,-73.99427795410156,40.76338958740234,N,639,0.0,0.0,9,Monday
id2808489,1,2016-05-05 15:11:10,2016-05-05 15:11:23,1,-73.94707489013672,40.74494552612305,-73.94707489013672,40.74494552612305,N,13,0.0,0.0,15,Thursday
id3019629,2,2016-06-10 19:34:31,2016-06-10 19:54:31,2,-73.98824310302734,40.75348281860352,-73.98824310302734,40.75348281860352,N,1200,0.0,0.0,19,Friday
id3112872,2,2016-03-30 13:54:15,2016-03-30 13:58:54,1,-73.99601745605469,40.74563980102539,-73.99601745605469,40.74563980102539,N,279,0.0,0.0,13,Wednesday
id3328811,1,2016-06-04 06:27:08,2016-06-04 06:27:43,2,-73.91210174560547,40.87498474121094,-73.91210174560547,40.87498474121094,N,35,0.0,0.0,6,Saturday
id1553363,2,2016-06-13 14:31:39,2016-06-13 14:53:29,3,-73.9753646850586,40.74971389770508,-73.9753646850586,40.74971389770508,N,1310,0.0,0.0,14,Monday
id2518154,2,2016-04-26 01:15:31,2016-04-26 01:28:04,5,-73.94436645507811,40.72032165527344,-73.94436645507811,40.72032165527344,N,753,0.0,0.0,1,Tuesday
id2879576,2,2016-04-20 19:54:00,2016-04-20 20:00:19,1,-73.95250701904298,40.82355880737305,-73.95250701904298,40.82355880737305,N,379,0.0,0.0,19,Wednesday
id0941873,2,2016-04-07 14:04:03,2016-04-07 14:29:02,2,-74.00885009765625,40.7335205078125,-74.00885009765625,40.7335205078125,N,1499,0.0,0.0,14,Thursday
id0923058,1,2016-05-15 22:31:41,2016-05-15 22:32:06,1,-73.94026947021484,40.81627655029297,-73.94026947021484,40.81627655029297,N,25,0.0,0.0,22,Sunday
id1593246,1,2016-06-23 08:10:57,2016-06-23 08:11:24,1,-73.94310760498048,40.74972152709961,-73.94310760498048,40.74972152709961,N,27,0.0,0.0,8,Thursday
id1664404,2,2016-06-28 20:12:50,2016-06-28 20:39:28,6,-73.79331970214844,40.656692504882805,-73.79331970214844,40.656692504882805,N,1598,0.0,0.0,20,Tuesday
id1344024,2,2016-03-26 19:12:54,2016-03-26 19:21:17,1,-73.99932098388672,40.730918884277344,-73.99932098388672,40.730918884277344,N,503,0.0,0.0,19,Saturday
id0992994,2,2016-01-24 12:51:44,2016-01-24 12:56:25,1,-73.99052429199219,40.730838775634766,-73.99052429199219,40.730838775634766,N,281,0.0,0.0,12,Sunday
id3512493,1,2016-05-15 22:57:09,2016-05-15 22:58:27,1,-74.21144866943358,40.78948974609375,-74.21144866943358,40.78948974609375,N,78,0.0,0.0,22,Sunday
id0051474,2,2016-03-30 21:46:41,2016-03-30 21:54:16,2,-73.97367858886719,40.754219055175774,-73.97367858886719,40.754219055175774,N,455,0.0,0.0,21,Wednesday
id3351929,2,2016-01-16 00:03:23,2016-01-16 00:18:43,1,-73.99211883544923,40.69923782348633,-73.99211883544923,40.69923782348633,N,920,0.0,0.0,0,Saturday
id0934333,2,2016-01-17 22:31:30,2016-01-17 22:47:21,1,-73.99430847167967,40.75117874145508,-73.99430847167967,40.75117874145508,N,951,0.0,0.0,22,Sunday
id0233126,2,2016-02-15 16:04:18,2016-02-15 16:11:13,1,-73.95757293701173,40.7735481262207,-73.95757293701173,40.7735481262207,N,415,0.0,0.0,16,Monday
id1026828,1,2016-01-03 20:30:31,2016-01-03 20:30:52,1,-73.98987579345702,40.733829498291016,-73.98987579345702,40.733829498291016,N,21,0.0,0.0,20,Sunday
id3938479,2,2016-04-07 21:04:07,2016-04-07 21:13:16,1,-73.99781799316406,40.75733184814453,-73.99781799316406,40.75733184814453,N,549,0.0,0.0,21,Thursday
id0878386,1,2016-05-21 14:32:26,2016-05-21 14:32:43,1,-74.17745971679686,40.6953239440918,-74.17745971679686,40.6953239440918,N,17,0.0,0.0,14,Saturday
id3595397,2,2016-02-19 10:57:25,2016-02-19 11:29:27,1,-73.86334228515625,40.769580841064446,-73.86334228515625,40.769580841064446,N,1922,0.0,0.0,10,Friday
id3480036,2,2016-03-03 17:36:32,2016-03-03 17:39:31,2,-73.9893798828125,40.743873596191406,-73.9893798828125,40.743873596191406,N,179,0.0,0.0,17,Thursday
id3399991,2,2016-06-27 19:05:25,2016-06-27 19:09:02,2,-74.00347137451173,40.73880386352539,-74.00347137451173,40.73880386352539,N,217,0.0,0.0,19,Monday
id3082523,1,2016-03-11 14:38:19,2016-03-11 14:38:38,1,-73.86479949951173,40.77037811279297,-73.86479949951173,40.77037811279297,N,19,0.0,0.0,14,Friday
id0282024,2,2016-05-06 23:30:40,2016-05-06 23:37:28,2,-73.98986053466798,40.74573516845703,-73.98986053466798,40.74573516845703,N,408,0.0,0.0,23,Friday
id3848561,2,2016-04-03 13:08:46,2016-04-03 13:14:04,1,-73.9689712524414,40.76758193969727,-73.9689712524414,40.76758193969727,N,318,0.0,0.0,13,Sunday
id2155010,2,2016-04-24 17:56:07,2016-04-24 18:04:50,2,-74.00791931152342,40.748191833496094,-74.00791931152342,40.748191833496094,N,523,0.0,0.0,17,Sunday
id1792628,1,2016-03-07 10:49:49,2016-03-07 10:50:20,1,-73.76675415039062,41.0322380065918,-73.76675415039062,41.0322380065918,N,31,0.0,0.0,10,Monday
id2389917,1,2016-02-01 16:52:32,2016-02-01 16:52:44,1,-73.94336700439453,40.7495231628418,-73.94336700439453,40.7495231628418,N,12,0.0,0.0,16,Monday
id2351060,2,2016-01-01 01:50:29,2016-01-01 02:05:13,1,-73.79338836669923,40.6568603515625,-73.79338836669923,40.6568603515625,N,884,0.0,0.0,1,Friday
id2290797,1,2016-03-24 11:41:51,2016-03-24 11:54:55,1,-73.97794342041014,40.74691009521485,-73.97794342041014,40.74691009521485,N,784,0.0,0.0,11,Thursday
id3235620,2,2016-05-25 09:01:50,2016-05-25 09:09:38,1,-73.97185516357422,40.75032806396485,-73.97185516357422,40.75032806396485,N,468,0.0,0.0,9,Wednesday
id3572783,2,2016-03-12 17:00:50,2016-03-12 17:12:00,2,-73.97724914550781,40.74357986450195,-73.97724914550781,40.74357986450195,N,670,0.0,0.0,17,Saturday
id1947392,2,2016-06-15 22:54:04,2016-06-15 23:11:41,2,-73.97882843017578,40.7535285949707,-73.97882843017578,40.7535285949707,N,1057,0.0,0.0,22,Wednesday
id1515242,2,2016-05-28 05:23:37,2016-05-28 05:23:41,1,-73.91560363769531,40.88362884521485,-73.91560363769531,40.88362884521485,N,4,0.0,0.0,5,Saturday
id0085216,2,2016-06-29 18:47:13,2016-06-29 19:23:05,1,-73.97830963134764,40.73688125610352,-73.97830963134764,40.73688125610352,N,2152,0.0,0.0,18,Wednesday
id2892740,2,2016-06-14 10:01:10,2016-06-14 10:09:09,1,-73.96238708496092,40.77045822143555,-73.96238708496092,40.77045822143555,N,479,0.0,0.0,10,Tuesday
id3890544,2,2016-02-01 18:38:18,2016-02-01 19:00:48,1,-73.96064758300781,40.76139831542969,-73.96064758300781,40.76139831542969,N,1350,0.0,0.0,18,Monday
id3794233,2,2016-02-28 08:38:19,2016-02-28 08:40:45,3,-73.9400634765625,40.75119018554688,-73.9400634765625,40.75119018554688,N,146,0.0,0.0,8,Sunday
id1115039,2,2016-02-16 10:38:49,2016-02-16 10:45:09,1,-73.97596740722656,40.75350189208984,-73.97596740722656,40.75350189208984,N,380,0.0,0.0,10,Tuesday
id3471742,2,2016-01-10 17:12:50,2016-01-10 17:13:05,1,-74.01439666748048,40.70819091796875,-74.01439666748048,40.70819091796875,N,15,0.0,0.0,17,Sunday
id3860458,2,2016-05-10 21:31:20,2016-05-10 22:03:36,5,-73.9883270263672,40.76430892944336,-73.9883270263672,40.76430892944336,N,1936,0.0,0.0,21,Tuesday
id1125640,2,2016-06-30 13:23:18,2016-06-30 13:30:34,1,-73.91692352294923,40.83552169799805,-73.91692352294923,40.83552169799805,N,436,0.0,0.0,13,Thursday
id0359123,2,2016-03-10 18:42:04,2016-03-10 18:53:26,1,-73.97356414794923,40.73863983154297,-73.97356414794923,40.73863983154297,N,682,0.0,0.0,18,Thursday
id3471741,2,2016-02-20 17:02:27,2016-02-20 17:11:02,1,-73.88037109375,40.74148178100586,-73.88037109375,40.74148178100586,N,515,0.0,0.0,17,Saturday
id1307408,2,2016-03-09 17:26:19,2016-03-09 17:41:32,6,-74.01199340820312,40.701698303222656,-74.01199340820312,40.701698303222656,N,913,0.0,0.0,17,Wednesday
id2935839,2,2016-04-27 18:23:48,2016-04-27 18:50:54,1,-73.73336791992188,40.67519760131836,-73.73336791992188,40.67519760131836,N,1626,0.0,0.0,18,Wednesday
id3587163,1,2016-05-07 22:00:28,2016-05-07 22:00:56,1,-74.31734466552734,40.64852142333984,-74.31734466552734,40.64852142333984,N,28,0.0,0.0,22,Saturday
id3839858,2,2016-03-29 08:01:18,2016-03-29 08:11:29,5,-73.97313690185547,40.78527069091797,-73.97313690185547,40.78527069091797,N,611,0.0,0.0,8,Tuesday
id1359626,1,2016-01-28 14:54:37,2016-01-28 15:02:10,1,-73.87499237060547,40.77390670776367,-73.87499237060547,40.77390670776367,N,453,0.0,0.0,14,Thursday
id3801411,1,2016-02-02 18:59:07,2016-02-02 19:03:30,1,-73.98262023925781,40.777828216552734,-73.98262023925781,40.777828216552734,N,263,0.0,0.0,18,Tuesday
id2270050,2,2016-05-06 07:01:50,2016-05-06 07:07:21,2,-73.95128631591797,40.71572113037109,-73.95128631591797,40.71572113037109,N,331,0.0,0.0,7,Friday
id2272041,1,2016-01-09 13:01:12,2016-01-09 13:02:36,1,-73.86331939697266,40.769485473632805,-73.86331939697266,40.769485473632805,N,84,0.0,0.0,13,Saturday
id0071629,1,2016-02-08 03:52:23,2016-02-08 03:52:47,1,-73.85437774658203,40.710952758789055,-73.85437774658203,40.710952758789055,N,24,0.0,0.0,3,Monday
id2782967,2,2016-04-09 16:39:28,2016-04-09 16:56:59,1,-73.99552154541014,40.73915863037109,-73.99552154541014,40.73915863037109,N,1051,0.0,0.0,16,Saturday
id1591335,2,2016-04-11 01:11:15,2016-04-11 01:11:20,2,-73.87590026855469,40.74544143676758,-73.87590026855469,40.74544143676758,N,5,0.0,0.0,1,Monday
id2951025,1,2016-06-16 12:34:11,2016-06-16 12:34:45,1,-73.90186309814453,40.7638053894043,-73.90186309814453,40.7638053894043,N,34,0.0,0.0,12,Thursday
id0465559,1,2016-03-04 23:40:13,2016-03-04 23:41:08,1,-74.01116180419923,40.976539611816406,-74.01116180419923,40.976539611816406,N,55,0.0,0.0,23,Friday
id0688517,2,2016-04-30 14:23:56,2016-04-30 14:29:54,1,-73.9719467163086,40.78165817260742,-73.9719467163086,40.78165817260742,N,358,0.0,0.0,14,Saturday
id0025300,2,2016-06-09 23:07:45,2016-06-09 23:16:27,5,-73.96732330322266,40.768585205078125,-73.96732330322266,40.768585205078125,N,522,0.0,0.0,23,Thursday
id1833826,2,2016-04-08 14:09:32,2016-04-08 14:12:54,1,-73.87049102783203,40.773540496826165,-73.87049102783203,40.773540496826165,N,202,0.0,0.0,14,Friday
id2425228,1,2016-06-14 21:03:30,2016-06-14 21:03:58,1,-73.94129180908203,40.79907989501953,-73.94129180908203,40.79907989501953,N,28,0.0,0.0,21,Tuesday
id2667715,2,2016-01-21 15:15:53,2016-01-21 15:25:59,5,-73.9483642578125,40.78822708129882,-73.9483642578125,40.78822708129882,N,606,0.0,0.0,15,Thursday
id1712670,1,2016-04-01 17:50:48,2016-04-01 17:50:51,1,-73.9971160888672,40.722049713134766,-73.9971160888672,40.722049713134766,N,3,0.0,0.0,17,Friday
id2709086,2,2016-03-09 17:19:05,2016-03-09 18:04:36,1,-73.81402587890625,40.69804382324219,-73.81402587890625,40.69804382324219,N,2731,0.0,0.0,17,Wednesday
id0137358,2,2016-06-15 18:39:53,2016-06-15 18:56:35,1,-74.09396362304686,40.63930892944336,-74.09396362304686,40.63930892944336,N,1002,0.0,0.0,18,Wednesday
id1516973,1,2016-06-14 22:29:53,2016-06-14 22:30:10,2,-73.96661376953125,40.754985809326165,-73.96661376953125,40.754985809326165,N,17,0.0,0.0,22,Tuesday
id1391057,2,2016-01-12 21:46:45,2016-01-12 21:59:02,1,-73.95955657958984,40.75754928588867,-73.95955657958984,40.75754928588867,N,737,0.0,0.0,21,Tuesday
id3330987,2,2016-05-11 08:37:02,2016-05-11 08:54:25,1,-73.93311309814453,40.74497985839844,-73.93311309814453,40.74497985839844,N,1043,0.0,0.0,8,Wednesday
id3551254,1,2016-03-08 10:07:56,2016-03-08 10:29:57,1,-73.951416015625,40.736152648925774,-73.951416015625,40.736152648925774,N,1321,0.0,0.0,10,Tuesday
id0355823,2,2016-01-26 22:39:56,2016-01-26 22:48:06,1,-73.96052551269531,40.75905990600586,-73.96052551269531,40.75905990600586,N,490,0.0,0.0,22,Tuesday
id1685730,2,2016-04-22 10:03:13,2016-04-22 10:03:21,1,-73.78340911865233,40.643741607666016,-73.78340911865233,40.643741607666016,N,8,0.0,0.0,10,Friday
id0828315,2,2016-04-23 15:44:43,2016-04-23 15:48:04,2,-74.00064086914062,40.73735809326172,-74.00064086914062,40.73735809326172,N,201,0.0,0.0,15,Saturday
id0200736,2,2016-05-09 20:10:36,2016-05-09 20:25:09,1,-74.10501861572266,40.68156814575195,-74.10501861572266,40.68156814575195,N,873,0.0,0.0,20,Monday
id0899697,2,2016-06-28 15:59:27,2016-06-28 15:59:47,1,-73.90251922607422,40.80978012084961,-73.90251922607422,40.80978012084961,N,20,0.0,0.0,15,Tuesday
id0067496,1,2016-03-22 10:42:35,2016-03-22 10:50:12,1,-73.98075103759764,40.76821517944336,-73.98075103759764,40.76821517944336,N,457,0.0,0.0,10,Tuesday
id3297086,2,2016-05-08 00:53:21,2016-05-08 01:05:30,1,-73.96929168701173,40.64122009277344,-73.96929168701173,40.64122009277344,N,729,0.0,0.0,0,Sunday
id1328512,2,2016-05-07 15:14:32,2016-05-07 15:25:35,1,-74.00518798828125,40.72844314575195,-74.00518798828125,40.72844314575195,N,663,0.0,0.0,15,Saturday
id2486845,2,2016-05-04 01:39:28,2016-05-04 01:42:34,2,-74.0085678100586,40.73395919799805,-74.0085678100586,40.73395919799805,N,186,0.0,0.0,1,Wednesday
id0712031,2,2016-01-09 03:55:17,2016-01-09 03:55:27,1,-73.98000335693358,40.74094009399414,-73.98000335693358,40.74094009399414,N,10,0.0,0.0,3,Saturday
id2077172,2,2016-02-06 10:44:22,2016-02-06 11:16:32,1,-73.86293029785155,40.76931381225586,-73.86293029785155,40.76931381225586,N,1930,0.0,0.0,10,Saturday
id3028884,2,2016-05-01 19:51:56,2016-05-01 20:33:45,3,-73.78189086914062,40.644718170166016,-73.78189086914062,40.644718170166016,N,2509,0.0,0.0,19,Sunday
id0714490,1,2016-03-20 04:35:09,2016-03-20 04:52:49,1,-73.93328094482422,40.762203216552734,-73.93328094482422,40.762203216552734,N,1060,0.0,0.0,4,Sunday
id3673519,1,2016-05-11 14:29:24,2016-05-11 14:29:38,1,-73.95613098144531,40.77605056762695,-73.95613098144531,40.77605056762695,N,14,0.0,0.0,14,Wednesday
id3641920,2,2016-06-20 15:55:03,2016-06-20 16:14:23,2,-73.98293304443358,40.771648406982415,-73.98293304443358,40.771648406982415,N,1160,0.0,0.0,15,Monday
id2676399,2,2016-06-19 22:07:27,2016-06-19 22:21:45,6,-73.98206329345702,40.73871994018555,-73.98206329345702,40.73871994018555,N,858,0.0,0.0,22,Sunday
id1701872,1,2016-05-06 08:55:58,2016-05-06 08:56:07,3,-73.77630615234375,40.645462036132805,-73.77630615234375,40.645462036132805,N,9,0.0,0.0,8,Friday
id2226429,2,2016-02-19 07:06:48,2016-02-19 07:11:35,1,-73.9745864868164,40.75590133666992,-73.9745864868164,40.75590133666992,N,287,0.0,0.0,7,Friday
id1540946,2,2016-01-01 08:41:22,2016-01-01 08:44:34,1,-73.92543029785155,40.77302551269531,-73.92543029785155,40.77302551269531,N,192,0.0,0.0,8,Friday
id1538585,2,2016-01-03 02:34:04,2016-01-03 02:37:24,5,-73.95657348632812,40.69661331176758,-73.95657348632812,40.69661331176758,N,200,0.0,0.0,2,Sunday
id1069917,1,2016-05-06 18:44:29,2016-05-06 18:47:06,2,-73.78273773193358,40.644092559814446,-73.78273773193358,40.644092559814446,N,157,0.0,0.0,18,Friday
id0053768,1,2016-03-15 10:21:37,2016-03-15 10:21:40,1,-73.98224639892578,40.74985504150391,-73.98224639892578,40.74985504150391,N,3,0.0,0.0,10,Tuesday
id0966887,1,2016-05-07 00:26:53,2016-05-07 00:27:27,1,-74.03549194335938,40.73817443847656,-74.03549194335938,40.73817443847656,N,34,0.0,0.0,0,Saturday
id1880895,2,2016-03-27 15:40:27,2016-03-27 15:45:48,2,-73.97140502929686,40.79503631591797,-73.97140502929686,40.79503631591797,N,321,0.0,0.0,15,Sunday
id3159803,2,2016-02-27 14:31:52,2016-02-27 14:37:14,2,-73.96479797363281,40.75429916381836,-73.96479797363281,40.75429916381836,N,322,0.0,0.0,14,Saturday
id0285667,2,2016-05-03 08:47:42,2016-05-03 08:50:30,6,-74.00424194335938,40.71287536621094,-74.00424194335938,40.71287536621094,N,168,0.0,0.0,8,Tuesday
id0446329,2,2016-06-08 11:19:17,2016-06-08 11:23:12,1,-73.90242004394531,40.76367950439453,-73.90242004394531,40.76367950439453,N,235,0.0,0.0,11,Wednesday
id2216542,2,2016-04-06 17:59:47,2016-04-06 18:18:40,1,-74.01542663574217,40.707401275634766,-74.01542663574217,40.707401275634766,N,1133,0.0,0.0,17,Wednesday
id3126969,1,2016-04-07 12:06:23,2016-04-07 12:12:23,1,-73.98957061767578,40.7159309387207,-73.98957061767578,40.7159309387207,N,360,0.0,0.0,12,Thursday
id3637419,1,2016-06-09 17:08:40,2016-06-09 17:08:46,1,-73.98728942871094,40.67283630371094,-73.98728942871094,40.67283630371094,N,6,0.0,0.0,17,Thursday
id0018862,2,2016-02-03 06:34:42,2016-02-03 06:40:49,6,-73.95549011230467,40.76824188232422,-73.95549011230467,40.76824188232422,N,367,0.0,0.0,6,Wednesday
id1118680,1,2016-02-13 04:44:24,2016-02-13 04:44:38,1,-73.78295135498048,40.64392852783203,-73.78295135498048,40.64392852783203,N,14,0.0,0.0,4,Saturday
id2543511,2,2016-04-28 22:12:27,2016-04-28 22:22:48,5,-73.96348571777344,40.71100616455078,-73.96348571777344,40.71100616455078,N,621,0.0,0.0,22,Thursday
id0341248,2,2016-03-02 08:07:01,2016-03-02 08:20:05,1,-73.98577880859375,40.75592803955078,-73.98577880859375,40.75592803955078,N,784,0.0,0.0,8,Wednesday
id0197044,1,2016-04-28 12:52:07,2016-04-28 12:52:24,2,-73.79086303710938,40.64672088623047,-73.79086303710938,40.64672088623047,N,17,0.0,0.0,12,Thursday
id2870164,1,2016-05-04 21:29:51,2016-05-04 21:30:35,1,-74.0403060913086,40.71885681152344,-74.0403060913086,40.71885681152344,N,44,0.0,0.0,21,Wednesday
id2243519,1,2016-02-16 07:56:59,2016-02-16 07:57:37,1,-73.89957427978516,40.74497985839844,-73.89957427978516,40.74497985839844,N,38,0.0,0.0,7,Tuesday
id3204179,2,2016-06-23 21:37:08,2016-06-23 21:52:38,2,-73.97274017333984,40.75317001342773,-73.97274017333984,40.75317001342773,N,930,0.0,0.0,21,Thursday
id1730912,2,2016-06-16 21:39:14,2016-06-16 21:52:06,2,-73.99604034423827,40.73286819458008,-73.99604034423827,40.73286819458008,N,772,0.0,0.0,21,Thursday
id3670650,2,2016-02-11 09:15:15,2016-02-11 09:37:16,1,-73.88928985595702,40.749370574951165,-73.88928985595702,40.749370574951165,N,1321,0.0,0.0,9,Thursday
id2255145,2,2016-04-02 10:29:26,2016-04-02 10:46:35,2,-73.95137786865233,40.787559509277344,-73.95137786865233,40.787559509277344,N,1029,0.0,0.0,10,Saturday
id3314734,2,2016-01-26 21:06:03,2016-01-26 21:12:07,1,-73.98782348632812,40.7005729675293,-73.98782348632812,40.7005729675293,N,364,0.0,0.0,21,Tuesday
id3366134,2,2016-05-12 12:44:23,2016-05-12 12:52:54,1,-73.98519134521484,40.72907638549805,-73.98519134521484,40.72907638549805,N,511,0.0,0.0,12,Thursday
id1658230,2,2016-03-30 22:30:19,2016-03-30 22:38:05,1,-73.98751068115233,40.74428176879882,-73.98751068115233,40.74428176879882,N,466,0.0,0.0,22,Wednesday
id2640576,1,2016-05-19 22:24:11,2016-05-19 22:24:30,1,-73.98680877685547,40.76103210449219,-73.98680877685547,40.76103210449219,N,19,0.0,0.0,22,Thursday
id3663509,1,2016-06-16 20:15:56,2016-06-16 20:16:00,1,-73.94287109375,40.74982833862305,-73.94287109375,40.74982833862305,Y,4,0.0,0.0,20,Thursday
id2639286,2,2016-04-19 23:52:31,2016-04-19 23:57:42,1,-73.97247314453125,40.78704071044922,-73.97247314453125,40.78704071044922,N,311,0.0,0.0,23,Tuesday
id2623995,1,2016-03-11 02:12:25,2016-03-11 02:13:15,2,-74.45555877685547,40.8411979675293,-74.45555877685547,40.8411979675293,N,50,0.0,0.0,2,Friday
id1909715,2,2016-06-15 18:05:34,2016-06-15 18:20:23,1,-73.94647216796875,40.75336837768555,-73.94647216796875,40.75336837768555,N,889,0.0,0.0,18,Wednesday
id3529590,1,2016-01-23 09:38:59,2016-01-23 09:43:34,1,-73.96731567382812,40.77470397949219,-73.96731567382812,40.77470397949219,N,275,0.0,0.0,9,Saturday
id0388312,1,2016-05-20 03:15:33,2016-05-20 03:16:22,1,-73.9942855834961,40.7418327331543,-73.9942855834961,40.7418327331543,N,49,0.0,0.0,3,Friday
id0826736,1,2016-05-31 10:22:07,2016-05-31 10:22:26,2,-73.79026794433594,40.64689254760742,-73.79026794433594,40.64689254760742,N,19,0.0,0.0,10,Tuesday
id0652108,1,2016-05-29 00:14:03,2016-05-29 00:15:39,1,-73.99266052246092,40.72378158569336,-73.99266052246092,40.72378158569336,N,96,0.0,0.0,0,Sunday
id0543787,1,2016-03-16 16:23:25,2016-03-16 16:23:50,2,-73.94544982910156,40.75170516967773,-73.94544982910156,40.75170516967773,N,25,0.0,0.0,16,Wednesday
id0691100,2,2016-01-05 09:12:47,2016-01-05 09:18:28,1,-73.97048950195312,40.75402069091797,-73.97048950195312,40.75402069091797,N,341,0.0,0.0,9,Tuesday
id0061226,2,2016-05-04 13:57:18,2016-05-04 14:03:10,1,-73.97682189941406,40.76502227783203,-73.97682189941406,40.76502227783203,N,352,0.0,0.0,13,Wednesday
id3528742,2,2016-05-27 07:24:53,2016-05-27 07:26:43,1,-73.97041320800781,40.78375625610352,-73.97041320800781,40.78375625610352,N,110,0.0,0.0,7,Friday
id0927386,2,2016-01-21 14:58:27,2016-01-21 15:22:11,1,-73.9896011352539,40.74151992797852,-73.9896011352539,40.74151992797852,N,1424,0.0,0.0,14,Thursday
id0511053,2,2016-06-04 17:15:23,2016-06-04 17:37:01,1,-73.98140716552734,40.76496887207031,-73.98140716552734,40.76496887207031,N,1298,0.0,0.0,17,Saturday
